"distance","temp"
29.3156934306569,25.0416666666667
29.0693430656934,24.9723333333333
28.8229927007299,24.8896666666667
28.5766423357664,24.8425
28.3302919708029,24.8288333333333
28.0839416058394,24.8391666666667
27.8375912408759,24.8333333333333
27.5912408759124,24.8135
27.3448905109489,24.8056666666667
27.0985401459854,24.8163333333333
26.8521897810219,24.7981666666667
26.6058394160584,24.773
26.3594890510949,24.7916666666667
26.1131386861314,24.8178333333333
25.8667883211679,24.741
25.6204379562044,24.7248333333333
25.3740875912409,24.7573333333333
25.1277372262774,24.7321666666667
24.8813868613139,24.6621666666667
24.6350364963504,24.6385
24.3886861313869,24.6595
24.1423357664233,24.665
23.8959854014599,24.637
23.6496350364963,24.6523333333333
23.4032846715329,24.6703333333333
23.1569343065693,24.654
22.9105839416058,24.631
22.6642335766423,24.6466666666667
22.4178832116788,24.6425
22.1715328467153,24.6106666666667
21.9251824817518,24.586
21.6788321167883,24.5993333333333
21.4324817518248,24.6618333333333
21.1861313868613,24.6993333333333
20.9397810218978,24.706
20.6934306569343,24.7253333333333
20.4470802919708,24.7408333333333
20.2007299270073,24.7303333333333
19.9543795620438,24.7083333333333
19.7080291970803,24.7013333333333
19.4616788321168,24.713
19.2153284671533,24.7225
18.9689781021898,24.7256666666667
18.7226277372263,24.7206666666667
18.4762773722628,24.706
18.2299270072993,24.7025
17.9835766423358,24.7468333333333
17.7372262773723,24.8106666666667
17.4908759124088,24.8306666666667
17.2445255474453,24.7946666666667
16.9981751824818,24.7546666666667
16.7518248175182,24.7476666666667
16.5054744525547,24.767
16.2591240875912,24.7755
16.0127737226277,24.7455
15.7664233576642,24.7165
15.5200729927007,24.7168333333333
15.2737226277372,24.719
15.0273722627737,24.6943333333333
14.7810218978102,24.7985
14.5346715328467,24.9375
14.2883211678832,24.9475
14.0419708029197,24.9228333333333
13.7956204379562,24.8948333333333
13.5492700729927,24.8883333333333
13.3029197080292,24.8906666666667
13.0565693430657,24.876
12.8102189781022,24.8868333333333
12.5638686131387,24.8983333333333
12.3175182481752,24.8985
12.0711678832117,24.8996666666667
11.8248175182482,24.8893333333333
11.5784671532847,24.8741666666667
11.3321167883212,24.8616666666667
11.0857664233577,24.8561666666667
10.8394160583942,24.8591666666667
10.5930656934307,24.8748333333333
10.3467153284671,24.9058333333333
10.1003649635037,24.93
9.85401459854015,24.915
9.60766423357666,24.8895
9.36131386861314,24.89
9.11496350364963,24.922
8.86861313868613,24.9605
8.62226277372262,24.9836666666667
8.37591240875912,24.9848333333333
8.12956204379562,24.9718333333333
7.88321167883213,24.9593333333333
7.63686131386861,24.9506666666667
7.3905109489051,24.9558333333333
7.14416058394161,24.9605
6.89781021897812,24.9536666666667
6.6514598540146,24.9468333333333
6.40510948905109,24.962
6.1587591240876,25.0056666666667
5.91240875912408,25.0456666666667
5.66605839416059,25.0376666666667
5.41970802919707,24.9931666666667
5.17335766423358,25.004
4.92700729927006,25.0403333333333
4.68065693430657,25.0533333333333
4.43430656934308,25.068
4.18795620437956,25.0661666666667
3.94160583941604,25.0431666666667
3.69525547445255,25.023
3.44890510948906,25.0081666666667
3.20255474452554,24.9701666666667
2.95620437956205,24.9535
2.70985401459853,24.9735
2.46350364963504,24.9766666666667
2.21715328467153,24.9313333333333
1.97080291970804,24.948
1.72445255474452,24.9638333333333
1.47810218978103,24.934
1.23175182481751,24.9308333333333
0.985401459854018,24.9535
0.739051094890527,24.9418333333333
0.492700729927009,24.9031666666667
0.24635036496349,24.9
0,24.9431666666667
