"TOA5","CR350","CR350","4452","CR350.Std.01.04","CPU:Station_Toren.CRB","6321","Table_Toren"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","Total","Diffuse"
"TS","RN","Volts","Deg C","mV","mV"
"","","Avg","Avg","Avg","Avg"
"2023-07-20 08:15:00",2666,12.56,15.45,251.3,247.5
"2023-07-20 08:30:00",2667,12.56,15.57,452.3,339.5
"2023-07-20 08:45:00",2668,12.56,15.76,347,322
"2023-07-20 09:00:00",2669,12.56,15.99,531.5,390.1
"2023-07-20 09:15:00",2670,12.56,16.24,566.1,417.2
"2023-07-20 09:30:00",2671,12.56,16.54,954,463.7
"2023-07-20 09:45:00",2672,12.56,16.97,975,526.6
"2023-07-20 10:00:00",2673,12.56,17.47,1058,546.6
"2023-07-20 10:15:00",2674,12.56,17.87,719.6,575.2
"2023-07-20 10:30:00",2675,12.56,18.11,693.2,543.4
"2023-07-20 10:45:00",2676,12.56,18.26,973,710.5
"2023-07-20 11:00:00",2677,12.56,18.48,1003,756.1
"2023-07-20 11:15:00",2678,12.56,18.75,720.2,650.8
"2023-07-20 11:30:00",2679,12.56,18.95,848,752.6
"2023-07-20 11:45:00",2680,12.57,19.16,811,780.1
"2023-07-20 12:00:00",2681,12.56,19.35,703.8,679.7
"2023-07-20 12:15:00",2682,12.57,19.51,1518,839
"2023-07-20 12:30:00",2683,12.57,19.88,930,696.8
"2023-07-20 12:45:00",2684,12.56,20.16,661.7,620.5
"2023-07-20 13:00:00",2685,12.56,20.22,789.5,753.3
"2023-07-20 13:15:00",2686,12.56,20.29,667.7,663.8
"2023-07-20 13:30:00",2687,12.57,20.29,443.9,442.7
"2023-07-20 13:45:00",2688,12.56,20.15,340.4,339.4
"2023-07-20 14:00:00",2689,12.56,19.94,361.9,361.9
"2023-07-20 14:15:00",2690,12.56,19.65,357.5,357.6
"2023-07-20 14:30:00",2691,12.57,19.18,298.7,298.1
"2023-07-20 14:45:00",2692,12.57,18.74,513,512.6
"2023-07-20 15:00:00",2693,12.57,18.46,782.8,728
"2023-07-20 15:15:00",2694,12.57,18.76,1731,722.7
"2023-07-20 15:30:00",2695,12.57,19.79,1180,724.1
"2023-07-20 15:45:00",2696,12.56,20.35,473.2,455.2
"2023-07-20 16:00:00",2697,12.57,20.32,240.4,239.5
"2023-07-20 16:15:00",2698,12.57,20.02,82.5,81.6
"2023-07-20 16:30:00",2699,12.57,19.41,122.3,121.6
"2023-07-20 16:45:00",2700,12.57,18.24,196.3,196.4
"2023-07-20 17:00:00",2701,12.56,17.43,191.3,191.5
"2023-07-20 17:15:00",2702,12.57,17.06,86,85.8
"2023-07-20 17:30:00",2703,12.57,16.87,155.4,155.4
"2023-07-20 17:45:00",2704,12.57,16.8,181.9,181.6
"2023-07-20 18:00:00",2705,12.57,16.77,381.4,360.9
"2023-07-20 18:15:00",2706,12.56,16.85,938,587.6
"2023-07-20 18:30:00",2707,12.56,17.02,978,389.7
"2023-07-20 18:45:00",2708,12.56,17.1,493.5,294.4
"2023-07-20 19:00:00",2709,12.56,17.12,386.2,311.8
"2023-07-20 19:15:00",2710,12.56,17.1,581.5,296.7
"2023-07-20 19:30:00",2711,12.56,17.09,607.4,262.3
"2023-07-20 19:45:00",2712,12.56,17.09,431.4,224.4
"2023-07-20 20:00:00",2713,12.56,17.07,381.1,200.3
"2023-07-20 20:15:00",2714,12.56,16.99,304.1,190.7
"2023-07-20 20:30:00",2715,12.56,16.9,251.1,164.9
"2023-07-20 20:45:00",2716,12.56,16.82,171,126.7
"2023-07-20 21:00:00",2717,12.56,16.75,107.6,96
"2023-07-20 21:15:00",2718,12.56,16.69,81.1,74.35
"2023-07-20 21:30:00",2719,12.56,16.6,43.81,43.25
"2023-07-20 21:45:00",2720,12.56,16.49,17.7,17.88
"2023-07-20 22:00:00",2721,12.56,16.34,7.669,7.633
"2023-07-20 22:15:00",2722,12.56,16.19,5.49,5.576
"2023-07-20 22:30:00",2723,12.56,16.04,5.509,5.854
"2023-07-20 22:45:00",2724,12.56,15.84,5.498,5.853
"2023-07-20 23:00:00",2725,12.56,15.62,5.488,5.56
"2023-07-20 23:15:00",2726,12.56,15.44,5.484,5.688
"2023-07-20 23:30:00",2727,12.56,15.31,5.559,5.552
"2023-07-20 23:45:00",2728,12.56,15.18,5.48,5.556
"2023-07-21 00:00:00",2729,12.56,15.02,5.69,5.548
"2023-07-21 00:15:00",2730,12.56,14.9,5.484,5.831
"2023-07-21 00:30:00",2731,12.56,14.78,5.656,5.541
"2023-07-21 00:45:00",2732,12.56,14.64,5.463,5.534
"2023-07-21 01:00:00",2733,12.56,14.55,5.462,5.56
"2023-07-21 01:15:00",2734,12.56,14.46,5.461,5.528
"2023-07-21 01:30:00",2735,12.56,14.3,5.493,5.805
"2023-07-21 01:45:00",2736,12.56,14.09,5.455,5.532
"2023-07-21 02:00:00",2737,12.56,13.9,5.729,5.542
"2023-07-21 02:15:00",2738,12.55,13.79,5.446,5.54
"2023-07-21 02:30:00",2739,12.56,13.7,5.666,5.703
"2023-07-21 02:45:00",2740,12.56,13.61,5.463,5.534
"2023-07-21 03:00:00",2741,12.55,13.51,5.643,5.533
"2023-07-21 03:15:00",2742,12.55,13.41,5.451,5.534
"2023-07-21 03:30:00",2743,12.55,13.27,5.596,5.763
"2023-07-21 03:45:00",2744,12.55,13.17,5.446,5.535
"2023-07-21 04:00:00",2745,12.55,13.04,5.445,5.814
"2023-07-21 04:15:00",2746,12.55,12.93,5.711,5.586
"2023-07-21 04:30:00",2747,12.55,12.85,5.475,5.536
"2023-07-21 04:45:00",2748,12.55,12.79,5.454,5.654
"2023-07-21 05:00:00",2749,12.55,12.75,5.45,5.518
"2023-07-21 05:15:00",2750,12.55,12.7,5.455,5.523
"2023-07-21 05:30:00",2751,12.55,12.65,5.45,5.787
"2023-07-21 05:45:00",2752,12.55,12.58,5.449,5.803
"2023-07-21 06:00:00",2753,12.55,12.47,8.1,8.12
"2023-07-21 06:15:00",2754,12.55,12.36,18.37,18.26
"2023-07-21 06:30:00",2755,12.55,12.33,43.05,43.34
"2023-07-21 06:45:00",2756,12.55,12.35,69.44,69.74
"2023-07-21 07:00:00",2757,12.55,12.4,97.6,97.6
"2023-07-21 07:15:00",2758,12.55,12.46,114.1,114.4
"2023-07-21 07:30:00",2759,12.54,12.53,138.3,138.6
"2023-07-21 07:45:00",2760,12.55,12.67,209.3,206.9
"2023-07-21 08:00:00",2761,12.55,12.88,249.4,233.8
"2023-07-21 08:15:00",2762,12.55,13.13,353.1,292.9
"2023-07-21 08:30:00",2763,12.54,13.41,468.8,374.2
"2023-07-21 08:45:00",2764,12.55,13.74,470.2,381.5
"2023-07-21 09:00:00",2765,12.54,14.08,570.7,441.2
"2023-07-21 09:15:00",2766,12.54,14.47,641.7,581.2
"2023-07-21 09:30:00",2767,12.54,14.91,610.6,522.5
"2023-07-21 09:45:00",2768,12.54,15.29,520.3,393
"2023-07-21 10:00:00",2769,12.54,15.52,586.1,419.8
"2023-07-21 10:15:00",2770,12.54,15.71,894,596.1
"2023-07-21 10:30:00",2771,12.54,16,870,609.9
"2023-07-21 10:45:00",2772,12.54,16.36,879,740.9
"2023-07-21 11:00:00",2773,12.55,16.78,910,717.1
"2023-07-21 11:15:00",2774,12.55,17.12,807,610.9
"2023-07-21 11:30:00",2775,12.55,17.41,964,623.6
"2023-07-21 11:45:00",2776,12.54,17.67,612.1,507.4
"2023-07-21 12:00:00",2777,12.55,17.88,1121,649.1
"2023-07-21 12:15:00",2778,12.55,18.15,552.4,536.5
"2023-07-21 12:30:00",2779,12.55,18.13,122.9,122.4
"2023-07-21 12:45:00",2780,12.55,17.22,406.4,401.8
"2023-07-21 13:00:00",2781,12.55,16.48,1018,717.1
"2023-07-21 13:15:00",2782,12.55,16.37,1670,828
"2023-07-21 13:30:00",2783,12.55,16.8,1019,651.8
"2023-07-21 13:45:00",2784,12.55,17.22,1299,659.7
"2023-07-21 14:00:00",2785,12.55,17.89,1519,611.9
"2023-07-21 14:15:00",2786,12.55,19.42,1512,681
"2023-07-21 14:30:00",2787,12.55,20.52,939,602
"2023-07-21 14:45:00",2788,12.55,20.61,1097,610.7
"2023-07-21 15:00:00",2789,12.55,20.62,1340,527.3
"2023-07-21 15:15:00",2790,12.55,20.89,1625,492.2
"2023-07-21 15:30:00",2791,12.55,21.1,1683,507
"2023-07-21 15:45:00",2792,12.55,21.23,1625,484
"2023-07-21 16:00:00",2793,12.55,22.23,1435,502.6
"2023-07-21 16:15:00",2794,12.55,23.18,1497,468.5
"2023-07-21 16:30:00",2795,12.55,22.92,1416,464.3
"2023-07-21 16:45:00",2796,12.55,22.2,1287,471.6
"2023-07-21 17:00:00",2797,12.55,21.67,1350,444.5
"2023-07-21 17:15:00",2798,12.55,21.21,1294,410
"2023-07-21 17:30:00",2799,12.55,20.8,1207,361
"2023-07-21 17:45:00",2800,12.55,20.48,1156,331.4
"2023-07-21 18:00:00",2801,12.56,20.28,1078,305.3
"2023-07-21 18:15:00",2802,12.55,20.34,1006,271.3
"2023-07-21 18:30:00",2803,12.55,20.2,933,251.9
"2023-07-21 18:45:00",2804,12.56,19.96,847,231.9
"2023-07-21 19:00:00",2805,12.56,19.79,753.7,225.7
"2023-07-21 19:15:00",2806,12.55,19.74,529.5,226.5
"2023-07-21 19:30:00",2807,12.55,19.67,463.8,228.1
"2023-07-21 19:45:00",2808,12.55,19.49,299.1,187.1
"2023-07-21 20:00:00",2809,12.55,19.25,166.2,154.1
"2023-07-21 20:15:00",2810,12.55,18.97,154.4,153.5
"2023-07-21 20:30:00",2811,12.55,18.75,119.3,119.3
"2023-07-21 20:45:00",2812,12.55,18.57,96.6,96.9
"2023-07-21 21:00:00",2813,12.55,18.36,81.3,80.8
"2023-07-21 21:15:00",2814,12.55,18.14,52.88,52.17
"2023-07-21 21:30:00",2815,12.55,17.94,28.99,29.21
"2023-07-21 21:45:00",2816,12.55,17.74,15.07,15.13
"2023-07-21 22:00:00",2817,12.55,17.45,7.317,7.067
"2023-07-21 22:15:00",2818,12.55,17.13,5.518,5.579
"2023-07-21 22:30:00",2819,12.55,16.8,5.513,5.576
"2023-07-21 22:45:00",2820,12.55,16.54,5.529,5.576
"2023-07-21 23:00:00",2821,12.55,16.35,5.504,5.587
"2023-07-21 23:15:00",2822,12.55,16.17,5.51,5.592
"2023-07-21 23:30:00",2823,12.55,15.99,5.508,5.583
"2023-07-21 23:45:00",2824,12.55,15.84,5.503,5.58
"2023-07-22 00:00:00",2825,12.55,15.71,5.497,5.57
"2023-07-22 00:15:00",2826,12.55,15.6,5.62,5.57
"2023-07-22 00:30:00",2827,12.55,15.5,5.626,5.812
"2023-07-22 00:45:00",2828,12.55,15.39,5.497,5.559
"2023-07-22 01:00:00",2829,12.55,15.27,5.498,5.557
"2023-07-22 01:15:00",2830,12.54,15.16,5.497,5.694
"2023-07-22 01:30:00",2831,12.55,15.05,5.587,5.81
"2023-07-22 01:45:00",2832,12.54,14.91,5.48,5.808
"2023-07-22 02:00:00",2833,12.54,14.78,5.482,5.534
"2023-07-22 02:15:00",2834,12.54,14.65,5.481,5.699
"2023-07-22 02:30:00",2835,12.54,14.56,5.48,5.542
"2023-07-22 02:45:00",2836,12.55,14.53,5.49,5.828
"2023-07-22 03:00:00",2837,12.54,14.54,5.481,5.54
"2023-07-22 03:15:00",2838,12.54,14.55,5.479,5.542
"2023-07-22 03:30:00",2839,12.54,14.56,5.478,5.548
"2023-07-22 03:45:00",2840,12.54,14.57,5.477,5.547
"2023-07-22 04:00:00",2841,12.54,14.57,5.475,5.55
"2023-07-22 04:15:00",2842,12.54,14.56,5.479,5.586
"2023-07-22 04:30:00",2843,12.54,14.57,5.486,5.551
"2023-07-22 04:45:00",2844,12.54,14.58,5.472,5.795
"2023-07-22 05:00:00",2845,12.54,14.57,5.483,5.839
"2023-07-22 05:15:00",2846,12.54,14.53,5.463,5.548
"2023-07-22 05:30:00",2847,12.54,14.44,5.468,5.827
"2023-07-22 05:45:00",2848,12.54,14.33,5.71,5.539
"2023-07-22 06:00:00",2849,12.54,14.23,7.501,7.206
"2023-07-22 06:15:00",2850,12.54,14.15,17.76,17.92
"2023-07-22 06:30:00",2851,12.54,14.1,35.04,35.35
"2023-07-22 06:45:00",2852,12.54,14.03,53.06,53.36
"2023-07-22 07:00:00",2853,12.54,13.98,81,81.2
"2023-07-22 07:15:00",2854,12.54,13.96,126.4,120.6
"2023-07-22 07:30:00",2855,12.54,13.96,189.9,165.9
"2023-07-22 07:45:00",2856,12.54,13.99,280.9,226
"2023-07-22 08:00:00",2857,12.54,14.08,286.2,255.6
"2023-07-22 08:15:00",2858,12.54,14.24,289.6,268.2
"2023-07-22 08:30:00",2859,12.54,14.41,377.5,288.1
"2023-07-22 08:45:00",2860,12.54,14.61,408,341.8
"2023-07-22 09:00:00",2861,12.53,14.9,377.1,369.4
"2023-07-22 09:15:00",2862,12.53,15.2,240.6,233.7
"2023-07-22 09:30:00",2863,12.54,15.34,326.7,324.6
"2023-07-22 09:45:00",2864,12.53,15.35,413.3,410
"2023-07-22 10:00:00",2865,12.53,15.38,501.3,464.8
"2023-07-22 10:15:00",2866,12.53,15.46,880,426.2
"2023-07-22 10:30:00",2867,12.53,15.7,1046,475.6
"2023-07-22 10:45:00",2868,12.53,16.1,1063,468.4
"2023-07-22 11:00:00",2869,12.53,16.56,1315,561.8
"2023-07-22 11:15:00",2870,12.53,17.04,1222,625.2
"2023-07-22 11:30:00",2871,12.53,17.54,1088,720
"2023-07-22 11:45:00",2872,12.53,18.02,979,585.2
"2023-07-22 12:00:00",2873,12.53,18.5,1378,614.1
"2023-07-22 12:15:00",2874,12.54,18.91,1632,618.6
"2023-07-22 12:30:00",2875,12.54,19.33,1600,593.1
"2023-07-22 12:45:00",2876,12.53,19.79,1729,678.2
"2023-07-22 13:00:00",2877,12.54,20.17,1695,676.9
"2023-07-22 13:15:00",2878,12.54,20.52,1554,631
"2023-07-22 13:30:00",2879,12.54,21.03,1704,582.6
"2023-07-22 13:45:00",2880,12.53,21.72,1489,628.7
"2023-07-22 14:00:00",2881,12.54,21.97,222.3,219.1
"2023-07-22 14:15:00",2882,12.54,21.41,194.3,193
"2023-07-22 14:30:00",2883,12.54,20.74,1001,770.5
"2023-07-22 14:45:00",2884,12.54,20.82,981,894
"2023-07-22 15:00:00",2885,12.54,21.03,1111,964
"2023-07-22 15:15:00",2886,12.54,21.18,531.1,488.1
"2023-07-22 15:30:00",2887,12.54,20.89,203.8,203.4
"2023-07-22 15:45:00",2888,12.54,20.36,179.6,179.3
"2023-07-22 16:00:00",2889,12.54,19.9,612,607.2
"2023-07-22 16:15:00",2890,12.54,19.75,501.3,499.8
"2023-07-22 16:30:00",2891,12.54,19.73,755.4,700.4
"2023-07-22 16:45:00",2892,12.54,19.84,909,788.9
"2023-07-22 17:00:00",2893,12.54,20.06,511.7,510.5
"2023-07-22 17:15:00",2894,12.54,20.05,153.1,153.1
"2023-07-22 17:30:00",2895,12.54,19.85,144.1,143.8
"2023-07-22 17:45:00",2896,12.54,19.62,431.9,432.1
"2023-07-22 18:00:00",2897,12.54,19.52,343.9,344
"2023-07-22 18:15:00",2898,12.54,19.44,302.5,302.4
"2023-07-22 18:30:00",2899,12.54,19.39,270.3,270.3
"2023-07-22 18:45:00",2900,12.54,19.38,286.3,286.1
"2023-07-22 19:00:00",2901,12.54,19.38,256,256.1
"2023-07-22 19:15:00",2902,12.54,19.36,210,209.6
"2023-07-22 19:30:00",2903,12.54,19.31,268.8,268.6
"2023-07-22 19:45:00",2904,12.54,19.29,216.4,216.4
"2023-07-22 20:00:00",2905,12.54,19.25,97.2,97.2
"2023-07-22 20:15:00",2906,12.54,19.17,67.57,67.7
"2023-07-22 20:30:00",2907,12.54,19.07,107.6,107.7
"2023-07-22 20:45:00",2908,12.54,18.96,54.34,54.88
"2023-07-22 21:00:00",2909,12.54,18.76,46.91,46.77
"2023-07-22 21:15:00",2910,12.54,18.4,21.22,21.52
"2023-07-22 21:30:00",2911,12.54,17.97,12.97,13.07
"2023-07-22 21:45:00",2912,12.54,17.52,6.791,6.549
"2023-07-22 22:00:00",2913,12.54,17.11,5.78,5.597
"2023-07-22 22:15:00",2914,12.54,16.8,5.491,5.834
"2023-07-22 22:30:00",2915,12.54,16.51,5.758,5.574
"2023-07-22 22:45:00",2916,12.54,16.29,5.484,5.576
"2023-07-22 23:00:00",2917,12.54,16.14,5.481,5.57
"2023-07-22 23:15:00",2918,12.53,16.05,5.488,5.856
"2023-07-22 23:30:00",2919,12.53,16,5.716,5.571
"2023-07-22 23:45:00",2920,12.53,15.97,5.475,5.576
"2023-07-23 00:00:00",2921,12.53,15.9,5.476,5.579
"2023-07-23 00:15:00",2922,12.53,15.82,5.745,5.655
"2023-07-23 00:30:00",2923,12.53,15.76,5.48,5.569
"2023-07-23 00:45:00",2924,12.53,15.71,5.474,5.579
"2023-07-23 01:00:00",2925,12.53,15.65,5.683,5.768
"2023-07-23 01:15:00",2926,12.53,15.6,5.482,5.765
"2023-07-23 01:30:00",2927,12.53,15.55,5.483,5.587
"2023-07-23 01:45:00",2928,12.53,15.52,5.481,5.599
"2023-07-23 02:00:00",2929,12.53,15.5,5.483,5.592
"2023-07-23 02:15:00",2930,12.53,15.47,5.479,5.585
"2023-07-23 02:30:00",2931,12.53,15.44,5.712,5.588
"2023-07-23 02:45:00",2932,12.53,15.41,5.781,5.594
"2023-07-23 03:00:00",2933,12.53,15.42,5.508,5.601
"2023-07-23 03:15:00",2934,12.53,15.43,5.794,5.612
"2023-07-23 03:30:00",2935,12.52,15.44,5.634,5.605
"2023-07-23 03:45:00",2936,12.53,15.46,5.521,5.606
"2023-07-23 04:00:00",2937,12.53,15.52,5.523,5.893
"2023-07-23 04:15:00",2938,12.53,15.62,5.521,5.604
"2023-07-23 04:30:00",2939,12.53,15.75,5.518,5.894
"2023-07-23 04:45:00",2940,12.52,15.84,5.525,5.615
"2023-07-23 05:00:00",2941,12.53,15.9,5.529,5.643
"2023-07-23 05:15:00",2942,12.53,15.95,5.798,5.613
"2023-07-23 05:30:00",2943,12.53,16.01,5.521,5.618
"2023-07-23 05:45:00",2944,12.52,16.03,5.791,5.699
"2023-07-23 06:00:00",2945,12.53,16.05,5.766,5.855
"2023-07-23 06:15:00",2946,12.52,16.07,8.46,8.43
"2023-07-23 06:30:00",2947,12.53,16.02,13.86,14.01
"2023-07-23 06:45:00",2948,12.53,15.87,20.45,20.37
"2023-07-23 07:00:00",2949,12.52,15.69,41.07,41.19
"2023-07-23 07:15:00",2950,12.53,15.54,48.48,48.78
"2023-07-23 07:30:00",2951,12.52,15.47,69.43,70.01
"2023-07-23 07:45:00",2952,12.53,15.5,69,69.44
"2023-07-23 08:00:00",2953,12.52,15.53,76.2,76.39
"2023-07-23 08:15:00",2954,12.52,15.45,93.7,94.1
"2023-07-23 08:30:00",2955,12.52,15.32,110.5,110.6
"2023-07-23 08:45:00",2956,12.53,15.23,193.4,193.4
"2023-07-23 09:00:00",2957,12.52,15.22,209.9,209.9
"2023-07-23 09:15:00",2958,12.52,15.27,182.8,183
"2023-07-23 09:30:00",2959,12.52,15.33,171.1,171
"2023-07-23 09:45:00",2960,12.52,15.38,183.4,183.3
"2023-07-23 10:00:00",2961,12.52,15.45,230.3,230
"2023-07-23 10:15:00",2962,12.52,15.54,127.8,128.1
"2023-07-23 10:30:00",2963,12.52,15.6,171.9,172.2
"2023-07-23 10:45:00",2964,12.52,15.7,259.1,259.3
"2023-07-23 11:00:00",2965,12.52,15.85,280.6,280.9
"2023-07-23 11:15:00",2966,12.52,16.04,295.1,295.2
"2023-07-23 11:30:00",2967,12.52,16.27,436.3,436.6
"2023-07-23 11:45:00",2968,12.52,16.57,604.4,603.1
"2023-07-23 12:00:00",2969,12.52,17.01,743.1,703.6
"2023-07-23 12:15:00",2970,12.52,17.52,898,867
"2023-07-23 12:30:00",2971,12.52,18.09,530.5,526.2
"2023-07-23 12:45:00",2972,12.52,18.51,419.5,416.8
"2023-07-23 13:00:00",2973,12.52,18.73,426.2,425.2
"2023-07-23 13:15:00",2974,12.52,18.92,415.3,414.4
"2023-07-23 13:30:00",2975,12.52,19.09,658.2,643
"2023-07-23 13:45:00",2976,12.52,19.48,1468,1022
"2023-07-23 14:00:00",2977,12.52,20.35,941,845
"2023-07-23 14:15:00",2978,12.52,20.94,767.3,705
"2023-07-23 14:30:00",2979,12.52,21.08,343.4,338.4
"2023-07-23 14:45:00",2980,12.52,20.61,724.8,567.1
"2023-07-23 15:00:00",2981,12.52,20.24,1290,843
"2023-07-23 15:15:00",2982,12.52,20.48,1027,937
"2023-07-23 15:30:00",2983,12.52,20.5,715,708.9
"2023-07-23 15:45:00",2984,12.52,20.44,411.7,410.8
"2023-07-23 16:00:00",2985,12.53,20.28,497.1,478.5
"2023-07-23 16:15:00",2986,12.52,20.06,431.6,430.5
"2023-07-23 16:30:00",2987,12.52,19.87,523.7,518.1
"2023-07-23 16:45:00",2988,12.53,19.81,686.4,588.3
"2023-07-23 17:00:00",2989,12.53,19.92,1171,739.7
"2023-07-23 17:15:00",2990,12.53,20.19,712.4,668.2
"2023-07-23 17:30:00",2991,12.53,20.37,583.5,560.3
"2023-07-23 17:45:00",2992,12.53,20.39,216.8,214.3
"2023-07-23 18:00:00",2993,12.53,20.26,222.3,222.6
"2023-07-23 18:15:00",2994,12.52,20.07,209.1,209
"2023-07-23 18:30:00",2995,12.53,19.88,126.7,126.9
"2023-07-23 18:45:00",2996,12.53,19.67,95.5,95.6
"2023-07-23 19:00:00",2997,12.53,19.42,42.17,42.26
"2023-07-23 19:15:00",2998,12.52,19.21,31.02,31.27
"2023-07-23 19:30:00",2999,12.53,19.04,26.75,27.09
"2023-07-23 19:45:00",3000,12.53,18.91,34.32,34.41
"2023-07-23 20:00:00",3001,12.52,18.78,33.4,33.18
"2023-07-23 20:15:00",3002,12.52,18.66,45.53,46.02
"2023-07-23 20:30:00",3003,12.53,18.53,22.06,21.9
"2023-07-23 20:45:00",3004,12.53,18.42,18.66,18.96
"2023-07-23 21:00:00",3005,12.52,18.31,24.04,24.24
"2023-07-23 21:15:00",3006,12.52,18.24,25.29,25.45
"2023-07-23 21:30:00",3007,12.52,18.19,22.74,23.01
"2023-07-23 21:45:00",3008,12.52,18.15,12.49,13.11
"2023-07-23 22:00:00",3009,12.52,18.11,5.586,5.682
"2023-07-23 22:15:00",3010,12.52,18.08,5.542,5.637
"2023-07-23 22:30:00",3011,12.52,18.05,5.55,5.627
"2023-07-23 22:45:00",3012,12.52,18.03,5.542,5.634
"2023-07-23 23:00:00",3013,12.52,18,5.896,5.862
"2023-07-23 23:15:00",3014,12.52,17.95,5.54,5.62
"2023-07-23 23:30:00",3015,12.52,17.9,5.536,5.63
"2023-07-23 23:45:00",3016,12.52,17.88,5.544,5.63
"2023-07-24 00:00:00",3017,12.52,17.86,5.723,5.835
"2023-07-24 00:15:00",3018,12.52,17.86,5.541,5.628
"2023-07-24 00:30:00",3019,12.52,17.86,5.539,5.632
"2023-07-24 00:45:00",3020,12.52,17.86,5.541,5.622
"2023-07-24 01:00:00",3021,12.52,17.88,5.828,5.627
"2023-07-24 01:15:00",3022,12.52,17.9,6.057,6.105
"2023-07-24 01:30:00",3023,12.52,17.91,5.546,5.813
"2023-07-24 01:45:00",3024,12.52,17.91,5.546,5.627
"2023-07-24 02:00:00",3025,12.52,17.88,5.539,5.63
"2023-07-24 02:15:00",3026,12.52,17.86,5.534,5.634
"2023-07-24 02:30:00",3027,12.52,17.84,5.823,5.657
"2023-07-24 02:45:00",3028,12.52,17.81,5.526,5.671
"2023-07-24 03:00:00",3029,12.52,17.77,5.536,5.636
"2023-07-24 03:15:00",3030,12.52,17.74,5.537,5.632
"2023-07-24 03:30:00",3031,12.52,17.7,5.525,5.63
"2023-07-24 03:45:00",3032,12.52,17.62,5.81,5.62
"2023-07-24 04:00:00",3033,12.52,17.49,5.512,5.612
"2023-07-24 04:15:00",3034,12.52,17.35,5.594,5.906
"2023-07-24 04:30:00",3035,12.52,17.21,5.517,5.616
"2023-07-24 04:45:00",3036,12.52,17.09,5.797,5.614
"2023-07-24 05:00:00",3037,12.52,16.97,5.504,5.604
"2023-07-24 05:15:00",3038,12.52,16.77,5.771,5.598
"2023-07-24 05:30:00",3039,12.52,16.55,5.498,5.587
"2023-07-24 05:45:00",3040,12.52,16.36,5.485,5.713
"2023-07-24 06:00:00",3041,12.52,16.22,5.609,5.726
"2023-07-24 06:15:00",3042,12.52,16.1,12.06,12.39
"2023-07-24 06:30:00",3043,12.52,16,20.8,20.98
"2023-07-24 06:45:00",3044,12.52,15.93,32.38,32.64
"2023-07-24 07:00:00",3045,12.51,15.88,44.05,44.13
"2023-07-24 07:15:00",3046,12.51,15.88,66.75,67.09
"2023-07-24 07:30:00",3047,12.52,15.91,143.2,134.9
"2023-07-24 07:45:00",3048,12.51,15.96,223.9,164.2
"2023-07-24 08:00:00",3049,12.51,16.03,271.1,235.2
"2023-07-24 08:15:00",3050,12.51,16.2,176.3,176.3
"2023-07-24 08:30:00",3051,12.51,16.4,153.7,153.3
"2023-07-24 08:45:00",3052,12.51,16.56,134,134.1
"2023-07-24 09:00:00",3053,12.51,16.63,263.6,263.6
"2023-07-24 09:15:00",3054,12.51,16.68,297.5,297.6
"2023-07-24 09:30:00",3055,12.51,16.71,547.2,414.3
"2023-07-24 09:45:00",3056,12.51,16.74,455.6,451.8
"2023-07-24 10:00:00",3057,12.51,16.8,593,574.1
"2023-07-24 10:15:00",3058,12.51,16.86,574.8,527
"2023-07-24 10:30:00",3059,12.51,16.95,697.4,487.9
"2023-07-24 10:45:00",3060,12.51,16.96,1083,589.6
"2023-07-24 11:00:00",3061,12.51,17.06,615,599.5
"2023-07-24 11:15:00",3062,12.51,17.23,967,622.8
"2023-07-24 11:30:00",3063,12.51,17.36,1271,690.1
"2023-07-24 11:45:00",3064,12.51,17.58,1011,855
"2023-07-24 12:00:00",3065,12.51,17.89,628.1,626.7
"2023-07-24 12:15:00",3066,12.51,18.01,525.8,525.1
"2023-07-24 12:30:00",3067,12.51,17.99,844,830
"2023-07-24 12:45:00",3068,12.51,18.11,1386,967
"2023-07-24 13:00:00",3069,12.51,18.43,1157,927
"2023-07-24 13:15:00",3070,12.51,18.75,1049,868
"2023-07-24 13:30:00",3071,12.51,18.94,1853,893
"2023-07-24 13:45:00",3072,12.51,19.2,834,762.7
"2023-07-24 14:00:00",3073,12.51,19.26,980,913
"2023-07-24 14:15:00",3074,12.51,19.6,1369,1016
"2023-07-24 14:30:00",3075,12.51,20.35,1107,623.1
"2023-07-24 14:45:00",3076,12.51,20.78,823,565
"2023-07-24 15:00:00",3077,12.51,20.71,628.3,596.1
"2023-07-24 15:15:00",3078,12.51,20.39,833,694.7
"2023-07-24 15:30:00",3079,12.51,20.4,585.6,412.6
"2023-07-24 15:45:00",3080,12.51,20.2,60.71,58.64
"2023-07-24 16:00:00",3081,12.51,19.36,89.3,86.5
"2023-07-24 16:15:00",3082,12.51,18.38,151.7,149.1
"2023-07-24 16:30:00",3083,12.51,17.68,260.1,260.2
"2023-07-24 16:45:00",3084,12.51,17.32,1076,732.2
"2023-07-24 17:00:00",3085,12.51,17.54,1050,589.7
"2023-07-24 17:15:00",3086,12.51,17.99,651.5,529.9
"2023-07-24 17:30:00",3087,12.51,18.17,480.7,442.4
"2023-07-24 17:45:00",3088,12.51,18.17,888,562.5
"2023-07-24 18:00:00",3089,12.51,18.31,713.7,457.1
"2023-07-24 18:15:00",3090,12.51,18.42,599.4,423.1
"2023-07-24 18:30:00",3091,12.51,18.43,544.2,366.1
"2023-07-24 18:45:00",3092,12.51,18.43,428.7,375.1
