FID,the_geom,code,timestamp,precip_quantity,precip_range,temp,temp_min,temp_max,temp_grass_min,wind_speed,wind_speed_unit,wind_direction,wind_peak_speed,humidity_relative,weather_current,pressure,pressure_station_level,sun_duration_24hours,short_wave_from_sky_24hours,cloudiness
synop_data.fid--692cef7e_193ba0b33c1_4fc0,POINT (50.980293 3.816003),6434,2023-12-30T07:00:00,,,7.9,,,,4.45,1,239.3,8.8,89.4,,1013.8,1011.8,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc1,POINT (50.980293 3.816003),6434,2023-12-31T06:00:00,0,2,9.8,9.3,,7.6,7.134,1,179,15.2,79.4,,994.6,992.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc2,POINT (50.980293 3.816003),6434,2023-12-31T07:00:00,,,9.6,,,,8.514,1,190,13.3,86.3,,994.3,992.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc3,POINT (50.980293 3.816003),6434,2023-12-31T08:00:00,,,8.9,,,,7.292,1,214.5,16.5,84.1,,994.3,992.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc4,POINT (50.980293 3.816003),6434,2023-12-31T09:00:00,,,9.4,,,6.8,8.36,1,213,16.5,79.7,,994.8,992.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc5,POINT (50.980293 3.816003),6434,2023-12-31T11:00:00,,,7.9,,,,7.418,1,222.1,18,83.3,,996.9,994.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc6,POINT (50.980293 3.816003),6434,2023-12-31T10:00:00,,,8.9,,,,9.418,1,233.7,17,83.1,,996.2,994.2,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc7,POINT (50.980293 3.816003),6434,2023-12-31T12:00:00,4.7,1,8.9,,,,9.474,1,218,18,77,,996.6,994.7,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc8,POINT (50.980293 3.816003),6434,2023-12-31T13:00:00,,,9.4,,,,8.92,1,218.4,15.2,72.3,,996.2,994.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fc9,POINT (50.980293 3.816003),6434,2023-12-31T14:00:00,,,9.4,,,,9.964,1,213,16.1,71.9,,995.9,993.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fca,POINT (50.980293 3.816003),6434,2023-12-31T15:00:00,,,9.4,,,,10.584,1,212.6,17.7,72.5,,995.9,993.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fcb,POINT (50.980293 3.816003),6434,2023-12-31T17:00:00,,,8.6,,,,8.503,1,228.3,14.4,80.7,,996.4,994.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fcc,POINT (50.980293 3.816003),6434,2023-12-31T16:00:00,,,9,,,,8.507,1,216.4,16.7,76.5,,996.2,994.2,,,
synop_data.fid--692cef7e_193ba0b33c1_4fcd,POINT (50.980293 3.816003),6434,2023-12-31T19:00:00,,,8.4,,,,8.983,1,221.7,17.8,82.3,,997.4,995.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4fce,POINT (50.980293 3.816003),6434,2023-12-31T18:00:00,5.3,2,8.8,,9.9,,9.135,1,215.6,17.7,77.7,,996.6,994.7,,,
synop_data.fid--692cef7e_193ba0b33c1_4fcf,POINT (50.980293 3.816003),6434,2023-12-31T22:00:00,,,8.3,,,,9.675,1,218.4,15.7,79.4,,998.5,996.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd0,POINT (50.980293 3.816003),6434,2023-12-31T21:00:00,,,8.3,,,,9.095,1,217.9,17.8,82.2,,998.3,996.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd1,POINT (50.980293 3.816003),6434,2023-12-31T23:00:00,,,7.5,,,,10.033,1,223.9,16.8,85.5,,999.7,997.7,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd2,POINT (50.980293 3.816003),6434,2024-01-01T00:00:00,9.4,1,6.8,,,,9.596,1,227.2,18.8,89.8,,999.8,997.8,6,1622700,
synop_data.fid--692cef7e_193ba0b33c1_4fd3,POINT (50.980293 3.816003),6434,2024-01-01T01:00:00,,,7,,,,8.554,1,219.7,14.9,90.8,,999.9,997.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd4,POINT (50.980293 3.816003),6434,2024-01-01T02:00:00,,,7.2,,,,9.334,1,219.8,14.4,87.3,,1000,998,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd5,POINT (50.980293 3.816003),6434,2024-01-01T04:00:00,,,6.8,,,,7.656,1,222.1,13,89.9,,1001.1,999,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd6,POINT (50.980293 3.816003),6434,2024-01-01T03:00:00,,,7.1,,,,8.819,1,229.4,14.9,88.4,,1000.7,998.7,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd7,POINT (50.980293 3.816003),6434,2024-01-01T05:00:00,,,6.9,,,,8.272,1,226.2,14,87.9,,1001.6,999.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd8,POINT (50.980293 3.816003),6434,2023-12-31T20:00:00,,,7.9,,,,7.562,1,218.6,15.1,87.1,,998.1,996.1,,,
synop_data.fid--692cef7e_193ba0b33c1_4fd9,POINT (50.980293 3.816003),6434,2024-01-01T06:00:00,12.7,2,6.8,6.7,,5.4,7.435,1,219.3,14.9,90.3,,1002.1,1000.1,,,
synop_data.fid--692cef7e_193ba0b33c1_4fda,POINT (50.980293 3.816003),6434,2024-01-01T07:00:00,,,7.2,,,,6.825,1,230.8,10.7,88.3,,1003.1,1001.1,,,
synop_data.fid--692cef7e_193ba0b33c1_4fdb,POINT (50.980293 3.816003),6434,2024-01-01T08:00:00,,,7.1,,,,6.147,1,240.7,10.9,89.1,,1004.3,1002.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fdc,POINT (50.980293 3.816003),6434,2024-01-01T09:00:00,,,7.2,,,5.4,6.166,1,235.2,10.9,88.4,,1005.3,1003.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fdd,POINT (50.980293 3.816003),6434,2024-01-01T10:00:00,,,7.4,,,,7.066,1,235.1,10.4,85.7,,1006,1004,,,
synop_data.fid--692cef7e_193ba0b33c1_4fde,POINT (50.980293 3.816003),6434,2024-01-01T11:00:00,,,8.4,,,,7.264,1,236.5,12.3,81.2,,1006.4,1004.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4fdf,POINT (50.980293 3.816003),6434,2024-01-01T12:00:00,0,1,8.3,,,,6.589,1,239.9,12.3,82.4,,1006.8,1004.7,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe0,POINT (50.980293 3.816003),6434,2024-01-01T13:00:00,,,8.2,,,,7.024,1,233,12.9,82.5,,1007,1005,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe1,POINT (50.980293 3.816003),6434,2024-01-01T15:00:00,,,8.1,,,,5.92,1,230.6,12.9,82.4,,1007.4,1005.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe2,POINT (50.980293 3.816003),6434,2024-01-01T14:00:00,,,8.2,,,,6.643,1,236.3,12.2,83,,1007.3,1005.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe3,POINT (50.980293 3.816003),6434,2024-01-01T17:00:00,,,7.3,,,,5.037,1,227.9,11.8,82.4,,1007.9,1005.8,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe4,POINT (50.980293 3.816003),6434,2024-01-01T16:00:00,,,8.1,,,,6.058,1,240.4,11.1,77.2,,1007.6,1005.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe5,POINT (50.980293 3.816003),6434,2024-01-01T18:00:00,0.1,2,6.5,,8.6,,3.626,1,198.8,12.9,91.4,,1007.6,1005.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe6,POINT (50.980293 3.816003),6434,2024-01-01T19:00:00,,,6.8,,,,3.674,1,176.1,5.9,91.8,,1006.5,1004.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe7,POINT (50.980293 3.816003),6434,2024-01-01T20:00:00,,,7.5,,,,5.871,1,182.8,9.6,87.6,,1005.1,1003.1,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe8,POINT (50.980293 3.816003),6434,2024-01-01T21:00:00,,,8.1,,,,6.815,1,190.7,9.7,87.3,,1003.9,1001.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4fe9,POINT (50.980293 3.816003),6434,2024-01-01T22:00:00,,,8.1,,,,6.905,1,189.6,11.6,91.7,,1002.5,1000.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fea,POINT (50.980293 3.816003),6434,2024-01-01T23:00:00,,,8.2,,,,7.206,1,181.3,12.6,93.4,,1000.4,998.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4feb,POINT (50.980293 3.816003),6434,2024-01-02T01:00:00,,,8.9,,,,8.52,1,194.6,13.8,93.8,,996.3,994.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4fec,POINT (50.980293 3.816003),6434,2024-01-02T00:00:00,4.9,1,8.4,,,,8.356,1,180.7,13.1,93.5,,998.5,996.5,181,2969800,
synop_data.fid--692cef7e_193ba0b33c1_4fed,POINT (50.980293 3.816003),6434,2024-01-02T02:00:00,,,9.3,,,,8.126,1,196,14.5,96,,994.4,992.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4fee,POINT (50.980293 3.816003),6434,2024-01-02T03:00:00,,,10.3,,,,10.169,1,217.2,14.9,94.9,,993.5,991.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4fef,POINT (50.980293 3.816003),6434,2024-01-02T04:00:00,,,10.6,,,,8.128,1,230.9,16.1,97.3,,993.3,991.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff0,POINT (50.980293 3.816003),6434,2024-01-02T06:00:00,10.8,2,12.3,6.5,,5.5,7.407,1,249.1,16.1,92,,994.5,992.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff1,POINT (50.980293 3.816003),6434,2024-01-02T07:00:00,,,12.1,,,,6.271,1,234.9,13,93.7,,994.6,992.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff2,POINT (50.980293 3.816003),6434,2024-01-02T08:00:00,,,11.8,,,,4.435,1,225.6,10,95.7,,994.6,992.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff3,POINT (50.980293 3.816003),6434,2024-01-02T09:00:00,,,11.8,,,5.5,8.361,1,218.9,14.2,95.1,,994.6,992.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff4,POINT (50.980293 3.816003),6434,2024-01-02T11:00:00,,,11.2,,,,6.715,1,203.1,11.1,96.4,,992,990,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff5,POINT (50.980293 3.816003),6434,2024-01-02T10:00:00,,,11.5,,,,6.678,1,205.3,11.5,95.3,,993.5,991.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff6,POINT (50.980293 3.816003),6434,2024-01-02T13:00:00,,,12.3,,,,9.135,1,215.4,14.8,91.4,,989.5,987.5,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff7,POINT (50.980293 3.816003),6434,2024-01-02T12:00:00,8.7,1,11.6,,,,8.467,1,214.2,14.2,94.9,,990.9,988.9,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff8,POINT (50.980293 3.816003),6434,2024-01-02T15:00:00,,,11.9,,,,9.782,1,210,16.3,93.4,,986.2,984.3,,,
synop_data.fid--692cef7e_193ba0b33c1_4ff9,POINT (50.980293 3.816003),6434,2024-01-02T14:00:00,,,12,,,,8.878,1,209.5,15.3,93.9,,987.7,985.8,,,
synop_data.fid--692cef7e_193ba0b33c1_4ffa,POINT (50.980293 3.816003),6434,2024-01-02T17:00:00,,,12.7,,,,9.593,1,235.4,19.4,89.1,,985.7,983.8,,,
synop_data.fid--692cef7e_193ba0b33c1_4ffb,POINT (50.980293 3.816003),6434,2024-01-02T16:00:00,,,12.2,,,,10.548,1,216.1,20.4,93.6,,985.5,983.6,,,
synop_data.fid--692cef7e_193ba0b33c1_4ffc,POINT (50.980293 3.816003),6434,2024-01-02T19:00:00,,,12.2,,,,10.041,1,247.7,22,75,,986.9,985,,,
synop_data.fid--692cef7e_193ba0b33c1_4ffd,POINT (50.980293 3.816003),6434,2024-01-02T18:00:00,13.6,2,12.4,,13,,9.587,1,252.2,22.1,74.4,,986.4,984.4,,,
synop_data.fid--692cef7e_193ba0b33c1_4ffe,POINT (50.980293 3.816003),6434,2024-01-02T20:00:00,,,11.9,,,,10.854,1,246.8,21.3,76.8,,988,986.1,,,
synop_data.fid--692cef7e_193ba0b33c1_4fff,POINT (50.980293 3.816003),6434,2024-01-02T21:00:00,,,11.8,,,,11.109,1,245.7,22,74.1,,988.5,986.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5000,POINT (50.980293 3.816003),6434,2024-01-02T22:00:00,,,11.8,,,,9.693,1,253.6,18.3,71.8,,989.7,987.7,,,
synop_data.fid--692cef7e_193ba0b33c1_5001,POINT (50.980293 3.816003),6434,2024-01-02T23:00:00,,,11.7,,,,9.84,1,249.9,16.5,73.8,,990.4,988.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5002,POINT (50.980293 3.816003),6434,2024-01-03T01:00:00,,,10.7,,,,8.778,1,248.4,16.5,84.6,,991.8,989.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5003,POINT (50.980293 3.816003),6434,2024-01-03T00:00:00,0.2,1,11.4,,,,8.372,1,247.5,22,76.7,,991.2,989.3,0,586600,
synop_data.fid--692cef7e_193ba0b33c1_5004,POINT (50.980293 3.816003),6434,2024-01-03T03:00:00,,,10.1,,,,7.595,1,242.7,16.5,87.5,,992.3,990.4,,,
synop_data.fid--692cef7e_193ba0b33c1_5005,POINT (50.980293 3.816003),6434,2024-01-03T02:00:00,,,10.3,,,,7.225,1,244.2,14.3,84.7,,992,990,,,
synop_data.fid--692cef7e_193ba0b33c1_5006,POINT (50.980293 3.816003),6434,2024-01-02T05:00:00,,,11.1,,,,8.119,1,238.9,13.4,97.8,,993.7,991.8,,,
synop_data.fid--692cef7e_193ba0b33c1_5007,POINT (50.980293 3.816003),6434,2024-01-03T04:00:00,,,9.9,,,,6.026,1,234.5,14.3,87.8,,992.2,990.2,,,
synop_data.fid--692cef7e_193ba0b33c1_5008,POINT (50.980293 3.816003),6434,2024-01-03T06:00:00,6.2,2,8.5,8.4,,7.5,7.859,1,256.9,18.4,89.8,,992.5,990.6,,,
synop_data.fid--692cef7e_193ba0b33c1_5009,POINT (50.980293 3.816003),6434,2024-01-03T07:00:00,,,9.2,,,,6.62,1,242.6,12.5,87.2,,992.5,990.5,,,
synop_data.fid--692cef7e_193ba0b33c1_500a,POINT (50.980293 3.816003),6434,2024-01-03T09:00:00,,,9.9,,,7.2,7.75,1,238.1,12.5,85.4,,993.5,991.5,,,
synop_data.fid--692cef7e_193ba0b33c1_500b,POINT (50.980293 3.816003),6434,2024-01-03T08:00:00,,,9.4,,,,6.97,1,239.3,12.3,90,,993,991.1,,,
synop_data.fid--692cef7e_193ba0b33c1_500c,POINT (50.980293 3.816003),6434,2024-01-03T12:00:00,2.4,1,10.7,,,,7.091,1,238.1,13.7,82.4,,993.3,991.4,,,
synop_data.fid--692cef7e_193ba0b33c1_500d,POINT (50.980293 3.816003),6434,2024-01-03T10:00:00,,,9.4,,,,7.728,1,228.7,13.7,89.5,,993.8,991.8,,,
synop_data.fid--692cef7e_193ba0b33c1_500e,POINT (50.980293 3.816003),6434,2024-01-03T11:00:00,,,9.9,,,,7.395,1,231.1,10.9,89.4,,993.7,991.7,,,
synop_data.fid--692cef7e_193ba0b33c1_500f,POINT (50.980293 3.816003),6434,2024-01-03T13:00:00,,,10.1,,,,7.623,1,245.2,15.2,88.2,,992.9,990.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5010,POINT (50.980293 3.816003),6434,2024-01-03T14:00:00,,,10,,,,6.174,1,241.5,10.9,90.2,,992,990,,,
synop_data.fid--692cef7e_193ba0b33c1_5011,POINT (50.980293 3.816003),6434,2024-01-03T15:00:00,,,10.7,,,,6.283,1,234.9,15.2,83.5,,991.7,989.7,,,
synop_data.fid--692cef7e_193ba0b33c1_5012,POINT (50.980293 3.816003),6434,2024-01-03T16:00:00,,,10.5,,,,6.914,1,249.6,14.3,75.8,,991.8,989.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5013,POINT (50.980293 3.816003),6434,2024-01-03T17:00:00,,,9.3,,,,6.721,1,237.2,13.1,88.8,,992,990,,,
synop_data.fid--692cef7e_193ba0b33c1_5014,POINT (50.980293 3.816003),6434,2024-01-03T18:00:00,5.6,2,9.4,,11,,6.724,1,239.4,15.2,90.7,,992.4,990.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5015,POINT (50.980293 3.816003),6434,2024-01-03T20:00:00,,,9.7,,,,6.62,1,253.7,11.2,86.7,,994.1,992.1,,,
synop_data.fid--692cef7e_193ba0b33c1_5016,POINT (50.980293 3.816003),6434,2024-01-03T19:00:00,,,9.8,,,,6.105,1,244.5,10.9,88.7,,993.3,991.3,,,
synop_data.fid--692cef7e_193ba0b33c1_5017,POINT (50.980293 3.816003),6434,2024-01-03T21:00:00,,,10,,,,6.633,1,257.8,14,83.9,,995.1,993.1,,,
synop_data.fid--692cef7e_193ba0b33c1_5018,POINT (50.980293 3.816003),6434,2024-01-03T22:00:00,,,9.1,,,,5.66,1,292.9,13.3,93.9,,996.2,994.2,,,
synop_data.fid--692cef7e_193ba0b33c1_5019,POINT (50.980293 3.816003),6434,2024-01-03T23:00:00,,,9,,,,5.52,1,271,11.9,90.4,,997.1,995.1,,,
synop_data.fid--692cef7e_193ba0b33c1_501a,POINT (50.980293 3.816003),6434,2024-01-04T00:00:00,4,1,9.4,,,,5.714,1,267.7,14,87.3,,998.3,996.3,3,1356100,
synop_data.fid--692cef7e_193ba0b33c1_501b,POINT (50.980293 3.816003),6434,2024-01-04T01:00:00,,,9.2,,,,4.831,1,264.9,9.5,88.3,,999.3,997.3,,,
synop_data.fid--692cef7e_193ba0b33c1_501c,POINT (50.980293 3.816003),6434,2024-01-04T02:00:00,,,9.3,,,,5.264,1,269.7,8.9,87.5,,1000.3,998.3,,,
synop_data.fid--692cef7e_193ba0b33c1_501d,POINT (50.980293 3.816003),6434,2024-01-03T05:00:00,,,9.5,,,,5.988,1,239.6,15.8,91.6,,991.8,989.8,,,
synop_data.fid--692cef7e_193ba0b33c1_501e,POINT (50.980293 3.816003),6434,2024-01-04T04:00:00,,,9.2,,,,4.521,1,263.8,8.7,85.3,,1001.7,999.7,,,
synop_data.fid--692cef7e_193ba0b33c1_501f,POINT (50.980293 3.816003),6434,2024-01-04T06:00:00,4,2,9.2,8.6,,6.8,4.508,1,261.5,10.5,86.3,,1002.9,1000.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5020,POINT (50.980293 3.816003),6434,2024-01-04T08:00:00,,,8.9,,,,4.341,1,257,10.6,86.7,,1004.3,1002.3,,,
synop_data.fid--692cef7e_193ba0b33c1_5021,POINT (50.980293 3.816003),6434,2024-01-04T07:00:00,,,8.8,,,,6.294,1,261.9,9.1,87.3,,1003.8,1001.8,,,
synop_data.fid--692cef7e_193ba0b33c1_5022,POINT (50.980293 3.816003),6434,2024-01-04T10:00:00,,,8.6,,,,5.74,1,246.1,9.3,85.3,,1005.5,1003.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5023,POINT (50.980293 3.816003),6434,2024-01-04T11:00:00,,,8.7,,,,5.387,1,237,8.7,84.5,,1006,1004,,,
synop_data.fid--692cef7e_193ba0b33c1_5024,POINT (50.980293 3.816003),6434,2024-01-04T09:00:00,,,8.7,,,6.8,5.096,1,247.1,10.6,84.7,,1004.8,1002.8,,,
synop_data.fid--692cef7e_193ba0b33c1_5025,POINT (50.980293 3.816003),6434,2024-01-04T12:00:00,0,1,9.6,,,,4.671,1,242.5,10.6,80.5,,1005.9,1003.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5026,POINT (50.980293 3.816003),6434,2024-01-04T19:00:00,,,9,,,,3.022,1,155.6,7.5,87.7,,1002.1,1000.1,,,
synop_data.fid--692cef7e_193ba0b33c1_5027,POINT (50.980293 3.816003),6434,2024-01-05T00:00:00,1.9,1,10,,,,6.853,1,201.6,11.6,84.7,,997.6,995.7,275,3579300,
synop_data.fid--692cef7e_193ba0b33c1_5028,POINT (50.980293 3.816003),6434,2024-01-04T13:00:00,,,9.6,,,,5.361,1,229.8,8.3,82.6,,1005.4,1003.4,,,
synop_data.fid--692cef7e_193ba0b33c1_5029,POINT (50.980293 3.816003),6434,2024-01-05T05:00:00,,,7.4,,,,10.533,1,211.1,17.7,81.6,,994.4,992.4,,,
synop_data.fid--692cef7e_193ba0b33c1_502a,POINT (50.980293 3.816003),6434,2024-01-04T16:00:00,,,8.6,,,,2.651,1,179.2,5.9,86.4,,1004.4,1002.4,,,
synop_data.fid--692cef7e_193ba0b33c1_502b,POINT (50.980293 3.816003),6434,2024-01-05T03:00:00,,,10.1,,,,8.293,1,210.6,15.1,72.4,,995.6,993.6,,,
synop_data.fid--692cef7e_193ba0b33c1_502c,POINT (50.980293 3.816003),6434,2024-01-04T15:00:00,,,9.2,,,,4.183,1,206.3,9,83.3,,1004.8,1002.8,,,
synop_data.fid--692cef7e_193ba0b33c1_502d,POINT (50.980293 3.816003),6434,2024-01-05T04:00:00,,,8,,,,8.567,1,214.9,16.4,83.9,,995.1,993.1,,,
synop_data.fid--692cef7e_193ba0b33c1_502e,POINT (50.980293 3.816003),6434,2024-01-04T14:00:00,,,10,,,,4.464,1,236.1,9,79.6,,1005,1003,,,
synop_data.fid--692cef7e_193ba0b33c1_502f,POINT (50.980293 3.816003),6434,2024-01-04T17:00:00,,,8.9,,,,3.285,1,167.3,7.3,85.8,,1003.5,1001.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5030,POINT (50.980293 3.816003),6434,2024-01-05T06:00:00,2.4,2,6.8,6.8,,5.7,9.667,1,212.6,17.7,86.7,,994.3,992.3,,,
synop_data.fid--692cef7e_193ba0b33c1_5031,POINT (50.980293 3.816003),6434,2024-01-04T20:00:00,,,9.3,,,,3.869,1,168.1,8.1,89.2,,1001.2,999.3,,,
synop_data.fid--692cef7e_193ba0b33c1_5032,POINT (50.980293 3.816003),6434,2024-01-04T21:00:00,,,9,,,,2.994,1,151.9,8.1,95.9,,1000.1,998.2,,,
synop_data.fid--692cef7e_193ba0b33c1_5033,POINT (50.980293 3.816003),6434,2024-01-04T23:00:00,,,10.2,,,,6.596,1,190.2,10.8,85.7,,998.3,996.3,,,
synop_data.fid--692cef7e_193ba0b33c1_5034,POINT (50.980293 3.816003),6434,2024-01-05T02:00:00,,,10.3,,,,10.007,1,204.3,14.3,76.3,,996.2,994.2,,,
synop_data.fid--692cef7e_193ba0b33c1_5035,POINT (50.980293 3.816003),6434,2024-01-04T18:00:00,0,2,8.9,,10.1,,3.654,1,152.6,9,86.6,,1002.9,1000.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5036,POINT (50.980293 3.816003),6434,2024-01-04T22:00:00,,,9.8,,,,7.003,1,187.5,10.8,89,,999.2,997.2,,,
synop_data.fid--692cef7e_193ba0b33c1_5037,POINT (50.980293 3.816003),6434,2024-01-05T01:00:00,,,10.1,,,,6.175,1,191.9,10.4,81.4,,996.9,994.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5038,POINT (50.980293 3.816003),6434,2024-01-05T07:00:00,,,5.9,,,,9.783,1,223.2,18.4,88.7,,995,993,,,
synop_data.fid--692cef7e_193ba0b33c1_5039,POINT (50.980293 3.816003),6434,2024-01-05T08:00:00,,,6,,,,8.074,1,239.2,14.7,92.4,,995.9,993.9,,,
synop_data.fid--692cef7e_193ba0b33c1_503a,POINT (50.980293 3.816003),6434,2024-01-05T09:00:00,,,6.2,,,5.1,8.111,1,244.9,18.4,88.4,,996.9,994.9,,,
synop_data.fid--692cef7e_193ba0b33c1_503b,POINT (50.980293 3.816003),6434,2024-01-05T10:00:00,,,6.2,,,,8.032,1,247,13.7,91,,997.7,995.7,,,
synop_data.fid--692cef7e_193ba0b33c1_503c,POINT (50.980293 3.816003),6434,2024-01-05T11:00:00,,,6.7,,,,8.004,1,247,13.3,89.9,,998.1,996.1,,,
synop_data.fid--692cef7e_193ba0b33c1_503d,POINT (50.980293 3.816003),6434,2024-01-05T13:00:00,,,7,,,,7.212,1,256.5,16.2,85.8,,998.6,996.6,,,
synop_data.fid--692cef7e_193ba0b33c1_503e,POINT (50.980293 3.816003),6434,2024-01-05T12:00:00,4.2,1,6.8,,,,8.475,1,253.5,18.4,87.6,,998.5,996.5,,,
synop_data.fid--692cef7e_193ba0b33c1_503f,POINT (50.980293 3.816003),6434,2024-01-05T14:00:00,,,6.9,,,,8.244,1,256.9,15.4,84,,999.1,997.1,,,
synop_data.fid--692cef7e_193ba0b33c1_5040,POINT (50.980293 3.816003),6434,2024-01-05T15:00:00,,,6.8,,,,7.381,1,250.6,16.2,90.8,,999.5,997.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5041,POINT (50.980293 3.816003),6434,2024-01-05T19:00:00,,,7.2,,,,4.443,1,280.9,7.8,98.3,,1002.6,1000.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5042,POINT (50.980293 3.816003),6434,2024-01-05T23:00:00,,,6.5,,,,3.77,1,298.5,6.3,95.4,,1005.4,1003.4,,,
synop_data.fid--692cef7e_193ba0b33c1_5043,POINT (50.980293 3.816003),6434,2024-01-06T00:00:00,3.8,1,6.3,,,,3.526,1,293.8,8.7,96.8,,1005.7,1003.7,0,900300,
synop_data.fid--692cef7e_193ba0b33c1_5044,POINT (50.980293 3.816003),6434,2024-01-06T01:00:00,,,6.4,,,,3.557,1,298.5,7.3,94.5,,1006,1004,,,
synop_data.fid--692cef7e_193ba0b33c1_5045,POINT (50.980293 3.816003),6434,2024-01-06T02:00:00,,,6.3,,,,3.096,1,303.9,6.1,98.3,,1006.5,1004.5,,,
synop_data.fid--692cef7e_193ba0b33c1_5046,POINT (50.980293 3.816003),6434,2024-01-06T03:00:00,,,6.4,,,,3.734,1,311.9,7.3,97.2,,1007,1005,,,
synop_data.fid--692cef7e_193ba0b33c1_5047,POINT (50.980293 3.816003),6434,2024-01-06T04:00:00,,,6.5,,,,3.386,1,326.9,6.3,97.6,,1007.6,1005.6,,,
synop_data.fid--692cef7e_193ba0b33c1_5048,POINT (50.980293 3.816003),6434,2024-01-05T17:00:00,,,6.5,,,,6.217,1,261.3,11.3,97.6,,1000.9,998.9,,,
synop_data.fid--692cef7e_193ba0b33c1_5049,POINT (50.980293 3.816003),6434,2024-01-05T16:00:00,,,6.7,,,,6.804,1,262.1,12.3,96.2,,1000.3,998.3,,,
synop_data.fid--692cef7e_193ba0b33c1_504a,POINT (50.980293 3.816003),6434,2024-01-06T05:00:00,,,6.3,,,,2.905,1,351.2,5.4,98.5,,1008.1,1006.1,,,
synop_data.fid--692cef7e_193ba0b33c1_504b,POINT (50.980293 3.816003),6434,2024-01-05T21:00:00,,,6.9,,,,4.545,1,303.2,8.7,96.6,,1004.2,1002.2,,,
synop_data.fid--692cef7e_193ba0b33c1_504c,POINT (50.980293 3.816003),6434,2024-01-05T20:00:00,,,7.1,,,,3.561,1,291.5,7.3,98,,1003.4,1001.4,,,
synop_data.fid--692cef7e_193ba0b33c1_504d,POINT (50.980293 3.816003),6434,2024-01-05T18:00:00,6.7,2,6.8,,7.1,,5.877,1,270.8,16.2,98.1,,1001.7,999.7,,,
synop_data.fid--692cef7e_193ba0b33c1_504e,POINT (50.980293 3.816003),6434,2024-01-05T22:00:00,,,6.6,,,,3.137,1,280.3,7.3,98.1,,1005,1003,,,
